tag,scenario_token,lidar_token,metric,idm,diff,gap
stationary,5c4e1354467b58e1,2b49345c8e465b8b,ego_is_comfortable,1.0,1.0,0.0
stationary,5c4e1354467b58e1,2b49345c8e465b8b,ego_progress_along_expert_route,1.0,1.0,0.0
stationary,5c4e1354467b58e1,2b49345c8e465b8b,speed_limit_compliance,1.0,1.0,0.0
stationary,5c4e1354467b58e1,2b49345c8e465b8b,time_to_collision_within_bound,1.0,1.0,0.0
stationary,5c4e1354467b58e1,2b49345c8e465b8b,driving_direction_compliance,1.0,1.0,0.0
stationary,5c4e1354467b58e1,2b49345c8e465b8b,no_ego_at_fault_collisions,1.0,1.0,0.0
stationary,5c4e1354467b58e1,2b49345c8e465b8b,ego_is_making_progress,1.0,1.0,0.0
medium_magnitude_speed,de0fff7178fe5783,423fc49c37c6505b,ego_is_comfortable,1.0,1.0,0.0
medium_magnitude_speed,de0fff7178fe5783,423fc49c37c6505b,ego_progress_along_expert_route,1.0,1.0,0.0
medium_magnitude_speed,de0fff7178fe5783,423fc49c37c6505b,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,de0fff7178fe5783,423fc49c37c6505b,time_to_collision_within_bound,1.0,1.0,0.0
medium_magnitude_speed,de0fff7178fe5783,423fc49c37c6505b,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,de0fff7178fe5783,423fc49c37c6505b,no_ego_at_fault_collisions,1.0,1.0,0.0
medium_magnitude_speed,de0fff7178fe5783,423fc49c37c6505b,ego_is_making_progress,1.0,1.0,0.0
medium_magnitude_speed,39d2efa2c3415300,e4b1f574d6f15fff,ego_is_comfortable,1.0,1.0,0.0
medium_magnitude_speed,39d2efa2c3415300,e4b1f574d6f15fff,ego_progress_along_expert_route,1.0,1.0,0.0
medium_magnitude_speed,39d2efa2c3415300,e4b1f574d6f15fff,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,39d2efa2c3415300,e4b1f574d6f15fff,time_to_collision_within_bound,1.0,1.0,0.0
medium_magnitude_speed,39d2efa2c3415300,e4b1f574d6f15fff,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,39d2efa2c3415300,e4b1f574d6f15fff,no_ego_at_fault_collisions,1.0,1.0,0.0
medium_magnitude_speed,39d2efa2c3415300,e4b1f574d6f15fff,ego_is_making_progress,1.0,1.0,0.0
high_magnitude_speed,986fb7485950534c,454e7359dd905de3,ego_is_comfortable,1.0,1.0,0.0
high_magnitude_speed,986fb7485950534c,454e7359dd905de3,ego_progress_along_expert_route,0.962724357095708,1.0,-0.03727564290429197
high_magnitude_speed,986fb7485950534c,454e7359dd905de3,speed_limit_compliance,1.0,1.0,0.0
high_magnitude_speed,986fb7485950534c,454e7359dd905de3,time_to_collision_within_bound,1.0,0.0,1.0
high_magnitude_speed,986fb7485950534c,454e7359dd905de3,driving_direction_compliance,1.0,1.0,0.0
high_magnitude_speed,986fb7485950534c,454e7359dd905de3,no_ego_at_fault_collisions,1.0,0.0,1.0
high_magnitude_speed,986fb7485950534c,454e7359dd905de3,ego_is_making_progress,1.0,1.0,0.0
medium_magnitude_speed,a45d3d0f4b9255cc,ee7641ed45245bf5,ego_is_comfortable,1.0,1.0,0.0
medium_magnitude_speed,a45d3d0f4b9255cc,ee7641ed45245bf5,ego_progress_along_expert_route,1.0,0.8054830862826924,0.19451691371730762
medium_magnitude_speed,a45d3d0f4b9255cc,ee7641ed45245bf5,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,a45d3d0f4b9255cc,ee7641ed45245bf5,time_to_collision_within_bound,1.0,1.0,0.0
medium_magnitude_speed,a45d3d0f4b9255cc,ee7641ed45245bf5,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,a45d3d0f4b9255cc,ee7641ed45245bf5,no_ego_at_fault_collisions,1.0,1.0,0.0
medium_magnitude_speed,a45d3d0f4b9255cc,ee7641ed45245bf5,ego_is_making_progress,1.0,1.0,0.0
on_carpark,6dd24a241d8055ef,339f1fe9016c5e92,ego_is_comfortable,1.0,1.0,0.0
on_carpark,6dd24a241d8055ef,339f1fe9016c5e92,ego_progress_along_expert_route,1.0,0.7442893137992789,0.2557106862007211
on_carpark,6dd24a241d8055ef,339f1fe9016c5e92,speed_limit_compliance,1.0,1.0,0.0
on_carpark,6dd24a241d8055ef,339f1fe9016c5e92,time_to_collision_within_bound,0.0,1.0,-1.0
on_carpark,6dd24a241d8055ef,339f1fe9016c5e92,driving_direction_compliance,1.0,1.0,0.0
on_carpark,6dd24a241d8055ef,339f1fe9016c5e92,no_ego_at_fault_collisions,0.0,1.0,-1.0
on_carpark,6dd24a241d8055ef,339f1fe9016c5e92,ego_is_making_progress,1.0,1.0,0.0
on_intersection,afe2512625985226,49b3c75ac7c65640,ego_is_comfortable,1.0,1.0,0.0
on_intersection,afe2512625985226,49b3c75ac7c65640,ego_progress_along_expert_route,1.0,1.0,0.0
on_intersection,afe2512625985226,49b3c75ac7c65640,speed_limit_compliance,1.0,1.0,0.0
on_intersection,afe2512625985226,49b3c75ac7c65640,time_to_collision_within_bound,1.0,1.0,0.0
on_intersection,afe2512625985226,49b3c75ac7c65640,driving_direction_compliance,1.0,1.0,0.0
on_intersection,afe2512625985226,49b3c75ac7c65640,no_ego_at_fault_collisions,1.0,1.0,0.0
on_intersection,afe2512625985226,49b3c75ac7c65640,ego_is_making_progress,1.0,1.0,0.0
stationary,d201580baed05e4e,5ee5d13522f751ce,ego_is_comfortable,1.0,1.0,0.0
stationary,d201580baed05e4e,5ee5d13522f751ce,ego_progress_along_expert_route,1.0,1.0,0.0
stationary,d201580baed05e4e,5ee5d13522f751ce,speed_limit_compliance,1.0,1.0,0.0
stationary,d201580baed05e4e,5ee5d13522f751ce,time_to_collision_within_bound,1.0,1.0,0.0
stationary,d201580baed05e4e,5ee5d13522f751ce,driving_direction_compliance,1.0,1.0,0.0
stationary,d201580baed05e4e,5ee5d13522f751ce,no_ego_at_fault_collisions,1.0,1.0,0.0
stationary,d201580baed05e4e,5ee5d13522f751ce,ego_is_making_progress,1.0,1.0,0.0
stationary,c2d9a5f712e2512c,921074f3c0f95954,ego_is_comfortable,1.0,1.0,0.0
stationary,c2d9a5f712e2512c,921074f3c0f95954,ego_progress_along_expert_route,0.4012363555144147,1.0,-0.5987636444855853
stationary,c2d9a5f712e2512c,921074f3c0f95954,speed_limit_compliance,1.0,1.0,0.0
stationary,c2d9a5f712e2512c,921074f3c0f95954,time_to_collision_within_bound,1.0,1.0,0.0
stationary,c2d9a5f712e2512c,921074f3c0f95954,driving_direction_compliance,1.0,1.0,0.0
stationary,c2d9a5f712e2512c,921074f3c0f95954,no_ego_at_fault_collisions,1.0,1.0,0.0
stationary,c2d9a5f712e2512c,921074f3c0f95954,ego_is_making_progress,1.0,1.0,0.0
medium_magnitude_speed,4d16677dccd05aa8,a6dc344667885468,ego_is_comfortable,1.0,1.0,0.0
medium_magnitude_speed,4d16677dccd05aa8,a6dc344667885468,ego_progress_along_expert_route,0.062049295367169244,1.0,-0.9379507046328308
medium_magnitude_speed,4d16677dccd05aa8,a6dc344667885468,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,4d16677dccd05aa8,a6dc344667885468,time_to_collision_within_bound,1.0,1.0,0.0
medium_magnitude_speed,4d16677dccd05aa8,a6dc344667885468,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,4d16677dccd05aa8,a6dc344667885468,no_ego_at_fault_collisions,1.0,1.0,0.0
medium_magnitude_speed,4d16677dccd05aa8,a6dc344667885468,ego_is_making_progress,0.0,1.0,-1.0
high_magnitude_speed,2bab77f6f3075436,0f147aa965805c6f,ego_is_comfortable,1.0,1.0,0.0
high_magnitude_speed,2bab77f6f3075436,0f147aa965805c6f,ego_progress_along_expert_route,1.0,0.9846794636571502,0.0153205363428498
high_magnitude_speed,2bab77f6f3075436,0f147aa965805c6f,speed_limit_compliance,1.0,1.0,0.0
high_magnitude_speed,2bab77f6f3075436,0f147aa965805c6f,time_to_collision_within_bound,1.0,1.0,0.0
high_magnitude_speed,2bab77f6f3075436,0f147aa965805c6f,driving_direction_compliance,1.0,1.0,0.0
high_magnitude_speed,2bab77f6f3075436,0f147aa965805c6f,no_ego_at_fault_collisions,1.0,1.0,0.0
high_magnitude_speed,2bab77f6f3075436,0f147aa965805c6f,ego_is_making_progress,1.0,1.0,0.0
on_pickup_dropoff,d9d94553ab445639,d8854cefbcc75b76,ego_is_comfortable,1.0,1.0,0.0
on_pickup_dropoff,d9d94553ab445639,d8854cefbcc75b76,ego_progress_along_expert_route,0.5198721374471774,1.0,-0.4801278625528226
on_pickup_dropoff,d9d94553ab445639,d8854cefbcc75b76,speed_limit_compliance,1.0,1.0,0.0
on_pickup_dropoff,d9d94553ab445639,d8854cefbcc75b76,time_to_collision_within_bound,1.0,1.0,0.0
on_pickup_dropoff,d9d94553ab445639,d8854cefbcc75b76,driving_direction_compliance,1.0,1.0,0.0
on_pickup_dropoff,d9d94553ab445639,d8854cefbcc75b76,no_ego_at_fault_collisions,1.0,1.0,0.0
on_pickup_dropoff,d9d94553ab445639,d8854cefbcc75b76,ego_is_making_progress,1.0,1.0,0.0
medium_magnitude_speed,7e781d24d8825581,78f29260c729551d,ego_is_comfortable,1.0,0.0,1.0
medium_magnitude_speed,7e781d24d8825581,78f29260c729551d,ego_progress_along_expert_route,0.9405976542683474,1.0,-0.059402345731652595
medium_magnitude_speed,7e781d24d8825581,78f29260c729551d,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,7e781d24d8825581,78f29260c729551d,time_to_collision_within_bound,0.0,1.0,-1.0
medium_magnitude_speed,7e781d24d8825581,78f29260c729551d,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,7e781d24d8825581,78f29260c729551d,no_ego_at_fault_collisions,1.0,1.0,0.0
medium_magnitude_speed,7e781d24d8825581,78f29260c729551d,ego_is_making_progress,1.0,1.0,0.0
on_intersection,c8e40f0733cd5ef8,df4671205c395a3b,ego_is_comfortable,1.0,1.0,0.0
on_intersection,c8e40f0733cd5ef8,df4671205c395a3b,ego_progress_along_expert_route,1.0,0.8698225661055787,0.13017743389442127
on_intersection,c8e40f0733cd5ef8,df4671205c395a3b,speed_limit_compliance,1.0,1.0,0.0
on_intersection,c8e40f0733cd5ef8,df4671205c395a3b,time_to_collision_within_bound,1.0,1.0,0.0
on_intersection,c8e40f0733cd5ef8,df4671205c395a3b,driving_direction_compliance,1.0,1.0,0.0
on_intersection,c8e40f0733cd5ef8,df4671205c395a3b,no_ego_at_fault_collisions,1.0,1.0,0.0
on_intersection,c8e40f0733cd5ef8,df4671205c395a3b,ego_is_making_progress,1.0,1.0,0.0
on_intersection,faadf0b8b0da5c3b,6fb38088e95e5f6b,ego_is_comfortable,1.0,1.0,0.0
on_intersection,faadf0b8b0da5c3b,6fb38088e95e5f6b,ego_progress_along_expert_route,1.0,1.0,0.0
on_intersection,faadf0b8b0da5c3b,6fb38088e95e5f6b,speed_limit_compliance,1.0,1.0,0.0
on_intersection,faadf0b8b0da5c3b,6fb38088e95e5f6b,time_to_collision_within_bound,1.0,1.0,0.0
on_intersection,faadf0b8b0da5c3b,6fb38088e95e5f6b,driving_direction_compliance,1.0,1.0,0.0
on_intersection,faadf0b8b0da5c3b,6fb38088e95e5f6b,no_ego_at_fault_collisions,1.0,1.0,0.0
on_intersection,faadf0b8b0da5c3b,6fb38088e95e5f6b,ego_is_making_progress,1.0,1.0,0.0
on_intersection,4d16677dccd05aa8,e7b44d2b385c5655,ego_is_comfortable,1.0,1.0,0.0
on_intersection,4d16677dccd05aa8,e7b44d2b385c5655,ego_progress_along_expert_route,1.0,1.0,0.0
on_intersection,4d16677dccd05aa8,e7b44d2b385c5655,speed_limit_compliance,1.0,1.0,0.0
on_intersection,4d16677dccd05aa8,e7b44d2b385c5655,time_to_collision_within_bound,1.0,1.0,0.0
on_intersection,4d16677dccd05aa8,e7b44d2b385c5655,driving_direction_compliance,1.0,1.0,0.0
on_intersection,4d16677dccd05aa8,e7b44d2b385c5655,no_ego_at_fault_collisions,1.0,1.0,0.0
on_intersection,4d16677dccd05aa8,e7b44d2b385c5655,ego_is_making_progress,1.0,1.0,0.0
high_magnitude_speed,e0817ac359cc5a0f,ec9324c11a0454cd,ego_is_comfortable,1.0,1.0,0.0
high_magnitude_speed,e0817ac359cc5a0f,ec9324c11a0454cd,ego_progress_along_expert_route,1.0,1.0,0.0
high_magnitude_speed,e0817ac359cc5a0f,ec9324c11a0454cd,speed_limit_compliance,1.0,1.0,0.0
high_magnitude_speed,e0817ac359cc5a0f,ec9324c11a0454cd,time_to_collision_within_bound,1.0,1.0,0.0
high_magnitude_speed,e0817ac359cc5a0f,ec9324c11a0454cd,driving_direction_compliance,1.0,1.0,0.0
high_magnitude_speed,e0817ac359cc5a0f,ec9324c11a0454cd,no_ego_at_fault_collisions,1.0,1.0,0.0
high_magnitude_speed,e0817ac359cc5a0f,ec9324c11a0454cd,ego_is_making_progress,1.0,1.0,0.0
on_intersection,64df77a03f065c9a,54505270521a5c11,ego_is_comfortable,1.0,1.0,0.0
on_intersection,64df77a03f065c9a,54505270521a5c11,ego_progress_along_expert_route,0.7103912714333566,1.0,-0.28960872856664344
on_intersection,64df77a03f065c9a,54505270521a5c11,speed_limit_compliance,1.0,1.0,0.0
on_intersection,64df77a03f065c9a,54505270521a5c11,time_to_collision_within_bound,1.0,1.0,0.0
on_intersection,64df77a03f065c9a,54505270521a5c11,driving_direction_compliance,1.0,1.0,0.0
on_intersection,64df77a03f065c9a,54505270521a5c11,no_ego_at_fault_collisions,1.0,1.0,0.0
on_intersection,64df77a03f065c9a,54505270521a5c11,ego_is_making_progress,1.0,1.0,0.0
low_magnitude_speed,786992e6fb185d1b,f09252642b8a59d8,ego_is_comfortable,1.0,1.0,0.0
low_magnitude_speed,786992e6fb185d1b,f09252642b8a59d8,ego_progress_along_expert_route,0.7385786292332069,1.0,-0.26142137076679306
low_magnitude_speed,786992e6fb185d1b,f09252642b8a59d8,speed_limit_compliance,1.0,1.0,0.0
low_magnitude_speed,786992e6fb185d1b,f09252642b8a59d8,time_to_collision_within_bound,1.0,1.0,0.0
low_magnitude_speed,786992e6fb185d1b,f09252642b8a59d8,driving_direction_compliance,1.0,1.0,0.0
low_magnitude_speed,786992e6fb185d1b,f09252642b8a59d8,no_ego_at_fault_collisions,1.0,1.0,0.0
low_magnitude_speed,786992e6fb185d1b,f09252642b8a59d8,ego_is_making_progress,1.0,1.0,0.0
stationary,55f634b65d4253f6,00011d1ee7e65669,ego_is_comfortable,1.0,1.0,0.0
stationary,55f634b65d4253f6,00011d1ee7e65669,ego_progress_along_expert_route,1.0,1.0,0.0
stationary,55f634b65d4253f6,00011d1ee7e65669,speed_limit_compliance,1.0,1.0,0.0
stationary,55f634b65d4253f6,00011d1ee7e65669,time_to_collision_within_bound,1.0,1.0,0.0
stationary,55f634b65d4253f6,00011d1ee7e65669,driving_direction_compliance,1.0,1.0,0.0
stationary,55f634b65d4253f6,00011d1ee7e65669,no_ego_at_fault_collisions,1.0,1.0,0.0
stationary,55f634b65d4253f6,00011d1ee7e65669,ego_is_making_progress,1.0,1.0,0.0
low_magnitude_speed,cc1164c892c8521e,b4f41669086656ac,ego_is_comfortable,1.0,1.0,0.0
low_magnitude_speed,cc1164c892c8521e,b4f41669086656ac,ego_progress_along_expert_route,1.0,0.923942294914699,0.07605770508530096
low_magnitude_speed,cc1164c892c8521e,b4f41669086656ac,speed_limit_compliance,1.0,1.0,0.0
low_magnitude_speed,cc1164c892c8521e,b4f41669086656ac,time_to_collision_within_bound,1.0,1.0,0.0
low_magnitude_speed,cc1164c892c8521e,b4f41669086656ac,driving_direction_compliance,1.0,1.0,0.0
low_magnitude_speed,cc1164c892c8521e,b4f41669086656ac,no_ego_at_fault_collisions,1.0,1.0,0.0
low_magnitude_speed,cc1164c892c8521e,b4f41669086656ac,ego_is_making_progress,1.0,1.0,0.0
low_magnitude_speed,8bfa562341415abd,140f5d005e935577,ego_is_comfortable,1.0,1.0,0.0
low_magnitude_speed,8bfa562341415abd,140f5d005e935577,ego_progress_along_expert_route,0.3217908179929822,0.8970726786869386,-0.5752818606939565
low_magnitude_speed,8bfa562341415abd,140f5d005e935577,speed_limit_compliance,1.0,1.0,0.0
low_magnitude_speed,8bfa562341415abd,140f5d005e935577,time_to_collision_within_bound,1.0,1.0,0.0
low_magnitude_speed,8bfa562341415abd,140f5d005e935577,driving_direction_compliance,1.0,1.0,0.0
low_magnitude_speed,8bfa562341415abd,140f5d005e935577,no_ego_at_fault_collisions,1.0,1.0,0.0
low_magnitude_speed,8bfa562341415abd,140f5d005e935577,ego_is_making_progress,1.0,1.0,0.0
on_pickup_dropoff,04475933b4625ede,8244108531bb50b9,ego_is_comfortable,1.0,1.0,0.0
on_pickup_dropoff,04475933b4625ede,8244108531bb50b9,ego_progress_along_expert_route,1.0,1.0,0.0
on_pickup_dropoff,04475933b4625ede,8244108531bb50b9,speed_limit_compliance,1.0,1.0,0.0
on_pickup_dropoff,04475933b4625ede,8244108531bb50b9,time_to_collision_within_bound,1.0,1.0,0.0
on_pickup_dropoff,04475933b4625ede,8244108531bb50b9,driving_direction_compliance,1.0,1.0,0.0
on_pickup_dropoff,04475933b4625ede,8244108531bb50b9,no_ego_at_fault_collisions,1.0,1.0,0.0
on_pickup_dropoff,04475933b4625ede,8244108531bb50b9,ego_is_making_progress,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,205908c8f73756d9,ego_is_comfortable,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,205908c8f73756d9,ego_progress_along_expert_route,1.0,0.9775975291396847,0.022402470860315327
on_stopline_stop_sign,afe2512625985226,205908c8f73756d9,speed_limit_compliance,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,205908c8f73756d9,time_to_collision_within_bound,0.0,1.0,-1.0
on_stopline_stop_sign,afe2512625985226,205908c8f73756d9,driving_direction_compliance,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,205908c8f73756d9,no_ego_at_fault_collisions,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,205908c8f73756d9,ego_is_making_progress,1.0,1.0,0.0
on_pickup_dropoff,e023879e25fd5106,c2394cbb1c225b00,ego_is_comfortable,1.0,1.0,0.0
on_pickup_dropoff,e023879e25fd5106,c2394cbb1c225b00,ego_progress_along_expert_route,1.0,1.0,0.0
on_pickup_dropoff,e023879e25fd5106,c2394cbb1c225b00,speed_limit_compliance,0.949347280413243,0.9660337325081805,-0.016686452094937465
on_pickup_dropoff,e023879e25fd5106,c2394cbb1c225b00,time_to_collision_within_bound,1.0,0.0,1.0
on_pickup_dropoff,e023879e25fd5106,c2394cbb1c225b00,driving_direction_compliance,1.0,1.0,0.0
on_pickup_dropoff,e023879e25fd5106,c2394cbb1c225b00,no_ego_at_fault_collisions,1.0,0.0,1.0
on_pickup_dropoff,e023879e25fd5106,c2394cbb1c225b00,ego_is_making_progress,1.0,1.0,0.0
on_intersection,6204d9eff4de5f7a,1225d7b375475a9a,ego_is_comfortable,1.0,1.0,0.0
on_intersection,6204d9eff4de5f7a,1225d7b375475a9a,ego_progress_along_expert_route,0.8544705985386892,0.9866468598983121,-0.1321762613596229
on_intersection,6204d9eff4de5f7a,1225d7b375475a9a,speed_limit_compliance,1.0,1.0,0.0
on_intersection,6204d9eff4de5f7a,1225d7b375475a9a,time_to_collision_within_bound,1.0,1.0,0.0
on_intersection,6204d9eff4de5f7a,1225d7b375475a9a,driving_direction_compliance,1.0,1.0,0.0
on_intersection,6204d9eff4de5f7a,1225d7b375475a9a,no_ego_at_fault_collisions,1.0,1.0,0.0
on_intersection,6204d9eff4de5f7a,1225d7b375475a9a,ego_is_making_progress,1.0,1.0,0.0
